order_item_id,order_id,product_id,quantity,discount_amount
7667,1188,33,3,10.04
7668,1188,49,3,7.86
7669,2556,27,3,12.69
7670,3622,78,2,17.57
7671,3622,69,2,0.26
7672,3622,10,3,1.26
7673,3622,55,2,3.84
7674,756,20,2,2.27
7675,2778,55,3,12.75
7676,2778,36,1,18.71
7677,2778,48,1,10.31
7678,2778,73,3,15.27
7679,656,26,1,19.24
7680,656,68,3,13.05
7681,656,38,3,7.08
7682,354,9,2,3.94
7683,354,66,3,3.31
7684,3944,1,1,1.53
7685,3944,36,2,10.41
7686,3944,45,2,4.92
7687,1565,30,1,11.88
7688,1184,24,3,12.6
7689,2579,60,2,0.43
7690,2579,77,1,6.5
7691,2579,57,1,19.07
7692,3360,14,2,16.65
7693,3360,22,3,9.37
7694,3360,75,2,1.06
7695,3360,44,3,11.89
7696,2037,37,2,6.05
7697,2037,63,2,14.71
7698,2037,27,1,10.14
7699,2037,24,1,15.45
7700,1265,17,2,9.52
7701,1265,73,3,7.21
7702,1265,37,2,6.76
7703,1265,42,1,3.91
7704,2300,66,2,16.23
7705,2300,64,1,16.43
7706,1318,69,2,0.61
7707,1318,54,3,16.66
7708,1220,24,2,5.66
7709,1220,1,1,8.46
7710,1220,57,1,4.75
7711,643,52,1,4.95
7712,2544,16,3,5.91
7713,2544,58,1,3.99
7714,162,24,2,1.33
7715,162,42,1,17.55
7716,162,69,2,15.51
7717,162,26,1,16.91
7718,1437,31,1,12.2
7719,1437,58,1,0.19
7720,1437,80,3,5.89
7721,123,36,2,17.54
7722,123,19,1,3.58
7723,123,31,2,4.11
7724,1131,66,1,13.46
7725,1131,60,3,15.1
7726,1131,58,1,6.25
7727,206,64,2,14.8
7728,206,23,1,17.69
7729,32,67,2,18.69
7730,32,48,2,14.52
7731,3525,16,1,6.2
7732,3525,43,3,8.75
7733,3126,70,1,19.17
7734,151,65,3,9.07
7735,151,60,1,6.49
7736,151,21,3,11.04
7737,296,14,3,3.75
7738,2181,1,1,9.22
7739,902,43,1,8.07
7740,2798,9,3,14.25
7741,1257,51,3,3.89
7742,2347,19,2,15.7
7743,2347,24,3,11.41
7744,2347,41,1,18.75
7745,3165,15,1,3.16
7746,3165,42,2,9.76
7747,3165,59,1,17.86
7748,1061,55,3,18.82
7749,1061,75,3,17.06
7750,3840,23,3,7.21
7751,3840,62,2,19.05
7752,3840,22,3,14.19
7753,1069,18,1,7.79
7754,2454,29,2,13.55
7755,2454,9,2,3.31
7756,2454,16,3,4.94
7757,2454,76,1,2.54
7758,800,50,2,6.9
7759,2737,32,3,9.06
7760,2739,72,3,3.58
7761,2739,40,1,7.07
7762,2739,61,3,5.24
7763,3766,41,3,9.88
7764,3766,43,3,3.66
7765,3766,42,2,2.26
7766,3766,76,3,4.71
7767,922,35,1,9.56
7768,1944,56,3,13.76
7769,1944,19,1,15.47
7770,1944,68,2,11.96
7771,3996,18,2,16.34
7772,3996,34,2,18.77
7773,3996,75,2,1.58
7774,3723,19,2,3.86
7775,3723,2,3,3.23
7776,3723,63,3,3.89
7777,1901,5,1,4.05
7778,1901,68,2,10.96
7779,3835,24,3,5.35
7780,3211,33,3,11.16
7781,3211,19,1,11.83
7782,3211,26,2,18.58
7783,1990,60,3,13.65
7784,1990,19,2,6.06
7785,2874,26,3,3.84
7786,2874,41,3,7.45
7787,2874,11,3,4.62
7788,1402,74,2,15.8
7789,3717,18,2,0.31
7790,3717,64,3,10.34
7791,2932,31,2,13.01
7792,2932,38,2,8.16
7793,2932,10,2,19.56
7794,2932,66,3,10.05
7795,1825,67,1,10.59
7796,1825,12,3,6.5
7797,1825,37,2,16.65
7798,2822,13,3,12.7
7799,2822,57,2,15.14
7800,2822,71,1,17.06
7801,2822,45,1,16.36
7802,2765,57,3,2.94
7803,2765,8,3,6.0
7804,2377,12,3,3.86
7805,2377,56,2,5.21
7806,3867,11,2,17.2
7807,3867,21,3,18.28
7808,3867,58,1,4.81
7809,3867,33,1,9.9
7810,2123,38,1,0.09
7811,3319,49,1,11.2
7812,971,72,2,14.48
7813,2760,31,1,7.32
7814,2760,57,2,6.2
7815,2760,8,1,9.25
7816,1986,37,3,15.69
7817,2592,19,2,3.71
7818,2592,9,3,6.24
7819,3209,28,2,1.51
7820,3209,16,3,8.97
7821,3209,71,1,9.46
7822,3209,34,3,9.46
7823,3139,78,1,10.3
7824,2569,62,3,16.23
7825,2569,53,2,15.43
7826,2569,12,2,10.78
7827,2569,36,2,16.07
7828,2806,74,1,12.84
7829,2806,26,2,17.75
7830,2806,51,2,3.8
7831,2806,36,3,1.03
7832,3129,6,1,6.02
7833,3219,9,3,7.24
7834,3219,70,1,15.15
7835,3219,30,1,14.3
7836,3219,25,1,7.2
7837,2228,43,2,6.44
7838,2228,27,2,11.61
7839,2228,77,2,9.28
7840,2228,14,2,0.49
7841,458,14,3,0.05
7842,458,44,2,18.11
7843,3774,16,3,6.28
7844,3774,24,2,13.01
7845,3774,33,3,19.55
7846,1027,40,2,7.24
7847,3488,62,3,12.65
7848,1599,70,3,19.31
7849,1599,58,1,19.0
7850,1599,41,3,16.86
7851,1013,7,3,10.51
7852,1013,58,3,11.11
7853,1013,43,3,15.28
7854,1013,50,3,8.57
7855,81,64,3,12.73
7856,81,71,1,17.06
7857,3160,10,3,9.39
7858,3160,54,2,13.72
7859,2523,56,3,5.85
7860,2523,25,3,18.74
7861,38,61,2,18.27
7862,38,70,2,3.34
7863,38,67,3,0.92
7864,38,78,1,18.82
7865,2783,42,3,9.61
7866,2734,64,2,12.78
7867,2734,5,2,7.75
7868,3460,44,3,18.43
7869,3460,51,1,17.49
7870,3460,32,1,6.78
7871,3460,80,1,12.09
7872,3633,8,3,1.07
7873,2560,16,3,16.19
7874,2560,55,3,7.27
7875,2560,7,2,19.3
7876,2560,20,3,9.51
7877,2563,55,3,10.75
7878,2563,73,3,4.78
7879,2563,17,1,8.57
7880,1211,17,2,10.66
7881,1356,15,1,15.47
7882,1356,70,2,10.06
7883,1356,72,1,19.9
7884,1356,66,2,17.1
7885,2495,61,2,0.19
7886,3246,79,3,2.01
7887,3246,63,3,4.99
7888,3246,15,2,11.03
7889,938,41,3,15.67
7890,938,53,2,18.16
7891,2327,42,2,10.68
7892,2327,75,3,5.65
7893,2327,31,1,0.18
7894,2327,62,3,13.75
7895,2023,23,1,0.85
7896,77,33,2,3.87
7897,2387,64,2,15.54
7898,2387,77,1,19.82
7899,672,57,3,11.35
7900,672,60,3,11.28
7901,672,14,2,0.65
7902,672,74,2,17.95
7903,3656,56,3,12.34
7904,3656,33,3,15.28
7905,3656,66,1,7.23
7906,3827,69,2,18.16
7907,3827,37,1,17.26
7908,2242,16,2,8.97
7909,2242,79,2,14.59
7910,3419,79,3,15.79
7911,3419,68,1,5.47
7912,3419,70,1,13.97
7913,1425,55,2,15.87
7914,387,62,1,6.86
7915,387,49,2,14.89
7916,893,1,1,13.84
7917,893,73,1,4.75
7918,2057,31,3,17.46
7919,2057,17,2,5.85
7920,2057,35,2,8.33
7921,3795,25,2,6.84
7922,3795,57,1,9.27
7923,1111,76,2,18.96
7924,1111,47,2,3.41
7925,1111,24,2,9.93
7926,1111,69,3,17.2
7927,3934,58,2,5.38
7928,3934,78,3,5.83
7929,581,23,3,4.65
7930,1147,8,1,6.29
7931,1147,79,1,7.17
7932,1147,18,1,0.72
7933,1147,13,2,6.76
7934,2396,38,3,8.71
7935,2396,45,3,14.71
7936,596,64,2,9.97
7937,596,74,3,0.77
7938,596,9,3,16.58
7939,596,15,3,2.8
7940,1375,19,1,17.83
7941,1375,75,2,3.44
7942,1375,51,3,14.41
7943,3418,39,1,13.45
7944,3418,38,1,20.0
7945,3418,28,2,12.82
7946,3418,63,2,19.92
7947,2767,35,1,0.46
7948,2767,38,3,4.19
7949,2767,20,3,10.07
7950,3813,26,3,15.53
7951,3813,19,1,3.17
7952,3813,14,3,2.39
7953,3119,2,2,19.84
7954,3119,64,3,12.06
7955,3311,32,3,17.6
7956,3311,80,2,4.6
7957,3311,66,2,3.56
7958,247,28,1,1.63
7959,211,72,3,4.53
7960,211,15,2,19.16
7961,211,72,3,5.88
7962,211,18,1,19.41
7963,3626,68,2,8.85
7964,3626,38,3,15.61
7965,3626,2,1,8.71
7966,3626,66,3,14.11
7967,7,13,1,13.35
7968,399,31,1,6.88
7969,399,28,1,19.86
7970,399,37,1,16.59
7971,399,48,2,17.61
7972,3071,79,3,17.09
7973,2726,7,2,5.43
7974,2726,62,1,13.06
7975,2726,71,2,8.7
7976,2726,32,1,15.42
7977,1110,9,1,11.81
7978,1892,66,2,17.86
7979,1892,72,2,15.78
7980,1623,25,1,14.87
7981,1623,11,3,16.68
7982,1623,13,1,5.66
7983,1623,76,1,8.75
7984,1292,44,1,8.62
7985,1292,64,2,19.76
7986,1292,41,1,14.12
7987,1292,39,2,5.03
7988,186,51,1,14.35
7989,684,19,3,2.15
7990,684,25,2,5.82
7991,684,74,3,1.24
7992,684,57,1,15.44
7993,2110,29,3,19.97
7994,2924,62,2,10.66
7995,2924,30,3,14.93
7996,2924,33,1,16.09
7997,737,42,1,11.97
7998,737,63,2,16.29
7999,737,19,1,17.76
8000,3182,57,3,19.4
8001,924,3,2,3.38
8002,705,26,2,7.2
8003,705,20,2,8.75
8004,699,78,2,8.38
8005,680,14,3,5.53
8006,680,54,3,14.17
8007,3513,57,3,16.35
8008,1239,46,3,1.11
8009,1239,14,2,16.26
8010,1239,54,1,10.9
8011,2773,53,1,8.02
8012,2773,16,1,1.33
8013,2773,64,1,16.36
8014,2773,11,3,11.81
8015,1310,25,2,2.11
8016,1310,67,3,4.83
8017,1310,25,3,15.52
8018,1310,49,1,12.71
8019,3560,74,2,12.27
8020,3560,71,2,13.6
8021,3560,14,2,11.77
8022,3560,54,2,18.01
8023,692,37,2,5.94
8024,692,65,1,5.62
8025,2298,37,2,10.35
8026,1438,16,1,5.42
8027,454,10,3,8.12
8028,454,29,3,14.5
8029,2040,39,2,13.86
8030,2040,57,1,8.73
8031,1810,8,1,12.3
8032,1810,37,1,11.0
8033,1810,64,3,5.29
8034,2045,53,3,3.97
8035,2045,76,1,2.52
8036,1238,80,1,6.41
8037,3147,70,1,15.34
8038,3147,30,1,0.44
8039,3147,4,2,8.48
8040,3147,57,2,13.07
8041,2437,59,1,0.28
8042,2437,45,1,17.63
8043,2437,2,1,7.96
8044,2437,15,3,4.59
8045,832,25,2,4.71
8046,1380,53,3,15.77
8047,1380,30,3,5.08
8048,2384,70,3,18.64
8049,2384,28,1,13.39
8050,2384,52,2,13.39
8051,3581,3,3,5.9
8052,3581,3,3,7.32
8053,2004,34,3,7.09
8054,872,32,3,8.43
8055,872,22,1,16.62
8056,3727,65,2,7.94
8057,3727,69,1,19.51
8058,3727,29,1,6.85
8059,3727,60,2,1.61
8060,2018,27,2,1.49
8061,2018,75,2,4.36
8062,2018,20,2,19.09
8063,809,52,3,18.4
8064,1639,69,2,11.2
8065,1639,50,1,13.79
8066,1639,41,3,11.99
8067,1639,57,2,13.51
8068,1775,28,1,11.03
8069,1775,42,2,10.69
8070,2562,41,1,15.15
8071,2562,61,2,7.02
8072,2562,27,2,2.27
8073,1212,34,1,15.31
8074,405,64,3,17.4
8075,405,20,1,15.96
8076,405,31,1,14.25
8077,408,20,2,1.41
8078,408,54,1,13.94
8079,2625,74,1,15.38
8080,2625,51,2,15.2
8081,2625,2,1,8.25
8082,2625,67,1,1.05
8083,932,48,1,1.13
8084,932,22,3,16.0
8085,1399,9,3,16.79
8086,3652,65,2,19.57
8087,3652,55,3,4.45
8088,3652,51,3,8.86
8089,3652,2,1,4.0
8090,99,55,2,8.91
8091,99,80,2,6.0
8092,99,46,3,2.3
8093,1196,69,2,11.72
8094,1196,66,1,18.81
8095,1196,25,3,9.35
8096,1196,6,3,16.97
8097,3064,10,2,13.79
8098,1880,41,2,13.59
8099,2260,46,3,3.1
8100,3657,67,1,4.74
8101,3657,3,2,15.19
8102,3657,59,3,8.03
8103,256,49,2,9.52
8104,256,24,2,5.39
8105,5,9,3,0.84
8106,5,61,2,13.18
8107,5,63,3,11.84
8108,5,38,3,16.42
8109,3214,50,2,7.27
8110,3214,28,2,13.13
8111,2633,5,2,7.95
8112,2633,31,1,0.01
8113,2633,48,2,16.62
8114,2623,62,1,13.39
8115,2623,80,1,13.55
8116,2623,19,2,12.82
8117,1038,17,2,12.37
8118,1038,6,1,5.3
8119,1038,47,1,8.27
8120,1038,25,3,3.76
8121,1289,6,3,17.36
8122,1289,63,1,7.53
8123,942,76,2,13.18
8124,942,19,3,3.79
8125,942,63,3,13.15
8126,1417,60,3,18.37
8127,1417,7,2,7.24
8128,1417,43,1,5.86
8129,272,80,1,0.69
8130,272,59,1,9.93
8131,1474,54,2,11.91
8132,1474,59,1,8.63
8133,1474,10,2,14.86
8134,1474,54,3,18.57
8135,1247,34,3,17.03
8136,1247,32,2,8.28
8137,3861,75,1,16.57
8138,3861,73,1,18.33
8139,3861,72,2,4.01
8140,713,20,2,12.32
8141,713,65,3,9.9
8142,713,12,2,19.91
8143,3481,37,2,14.19
8144,3481,11,1,4.97
8145,2015,73,2,19.09
8146,2015,50,1,7.45
8147,383,38,1,7.92
8148,383,56,3,14.02
8149,383,35,1,6.33
8150,383,79,1,15.89
8151,67,23,1,16.37
8152,67,73,2,2.22
8153,67,44,1,0.66
8154,437,64,2,15.87
8155,437,54,2,7.62
8156,946,19,3,17.56
8157,946,31,2,15.46
8158,946,68,3,9.77
8159,946,40,1,6.68
8160,2235,80,3,15.49
8161,2235,58,2,4.06
8162,2235,73,1,10.36
8163,2164,31,3,6.36
8164,2164,18,1,7.19
8165,2164,52,2,1.25
8166,2164,28,1,12.95
8167,212,73,3,0.33
8168,212,4,2,13.99
8169,212,48,3,19.46
8170,2132,53,1,9.62
8171,2132,2,3,12.35
8172,2132,54,2,18.66
8173,3466,28,3,2.58
8174,3466,13,1,17.14
8175,3466,66,2,9.14
8176,2306,8,2,2.78
8177,799,68,3,17.27
8178,799,34,2,5.9
8179,799,61,1,14.81
8180,1483,32,1,5.07
8181,1483,14,3,13.56
8182,1483,71,3,6.26
8183,3703,58,3,6.67
8184,1564,36,1,8.63
8185,1564,19,3,3.87
8186,1564,1,3,5.11
8187,1197,68,2,14.79
8188,1197,13,2,13.23
8189,1197,45,2,1.05
8190,1197,78,1,1.58
8191,2989,16,2,16.06
8192,2350,5,3,8.66
8193,275,5,3,7.65
8194,275,34,3,11.13
8195,275,41,3,12.64
8196,275,9,2,16.07
8197,3094,39,3,9.57
8198,3094,25,3,14.65
8199,3094,70,3,16.77
8200,3094,14,2,1.66
8201,776,14,1,1.32
8202,776,4,3,5.15
8203,1317,8,2,17.34
8204,1317,30,1,9.72
8205,1317,51,1,1.52
8206,3855,27,3,3.55
8207,3855,40,1,7.25
8208,3855,52,1,3.34
8209,1585,60,1,0.14
8210,1585,33,1,14.14
8211,1585,52,2,3.09
8212,1574,51,3,14.17
8213,1574,78,2,5.24
8214,1574,65,2,3.97
8215,1574,69,3,14.07
8216,165,16,2,18.02
8217,165,21,3,11.02
8218,3995,38,3,4.14
8219,3995,12,2,15.48
8220,663,26,1,17.94
8221,2888,40,1,3.15
8222,2888,9,2,15.97
8223,204,37,1,8.41
8224,204,22,3,14.54
8225,837,41,3,6.43
8226,837,23,3,14.03
8227,1829,62,1,0.29
8228,1829,47,2,12.25
8229,1795,27,2,5.63
8230,1795,6,1,3.79
8231,1795,58,1,3.47
8232,2440,20,1,5.39
8233,2440,6,2,10.23
8234,2395,67,2,14.41
8235,2395,52,2,0.59
8236,2395,45,2,6.08
8237,2395,13,2,3.46
8238,892,39,1,5.98
8239,572,37,3,4.55
8240,3718,34,2,13.74
8241,3718,6,3,16.28
8242,3173,59,2,19.88
8243,3173,61,1,14.84
8244,3173,42,2,7.52
8245,2296,59,3,15.11
8246,2296,77,3,10.2
8247,2296,27,3,12.4
8248,3343,47,2,4.56
8249,3779,2,1,1.58
8250,3779,75,1,3.81
8251,3779,27,3,3.9
8252,1911,25,3,4.5
8253,1911,36,1,4.34
8254,1046,24,2,4.19
8255,1046,52,3,8.6
8256,1046,56,3,4.8
8257,1046,16,2,7.57
8258,3592,27,2,16.25
8259,3592,63,1,7.87
8260,3592,75,2,5.02
8261,701,36,1,11.7
8262,571,50,3,1.54
8263,571,5,2,15.15
8264,571,19,2,13.13
8265,1519,48,1,1.58
8266,1519,38,3,10.69
8267,1519,51,3,4.14
8268,3370,71,1,11.4
8269,125,2,2,18.95
8270,125,68,3,4.53
8271,125,79,3,17.82
8272,1177,38,3,5.97
8273,1177,79,3,11.48
8274,752,59,3,19.95
8275,3269,64,2,3.13
8276,3269,55,2,12.88
8277,3269,69,2,8.44
8278,3269,46,2,10.68
8279,3963,76,2,7.87
8280,3963,68,1,11.32
8281,3870,67,2,1.16
8282,3870,29,3,14.63
8283,3870,48,2,18.03
8284,1507,79,1,18.56
8285,1507,66,2,18.28
8286,1507,40,3,12.47
8287,3941,21,1,3.05
8288,3941,6,2,14.71
8289,3941,21,2,16.0
8290,3941,74,3,4.07
8291,1897,11,3,6.41
8292,197,79,3,17.37
8293,197,9,2,11.61
8294,197,2,3,17.43
8295,1308,45,3,10.42
8296,1308,78,1,11.25
8297,2288,30,3,19.7
8298,2409,9,2,11.73
8299,2409,36,2,14.32
8300,3437,49,1,17.19
8301,3437,30,2,17.9
8302,3437,53,3,2.59
8303,3437,67,3,9.09
8304,1580,79,2,15.87
8305,1580,15,1,0.9
8306,914,14,3,6.07
8307,914,70,1,17.21
8308,660,35,3,19.7
8309,660,47,2,1.34
8310,660,39,2,14.21
8311,660,56,2,10.91
8312,2388,16,2,1.0
8313,620,25,1,6.0
8314,620,73,3,18.82
8315,3083,9,2,18.81
8316,1840,71,3,7.7
8317,1840,38,1,3.81
8318,1840,12,2,9.41
8319,1840,19,1,16.01
8320,444,24,1,8.49
8321,444,6,1,5.42
8322,1835,63,2,8.04
8323,1645,39,2,9.17
8324,1645,40,3,7.89
8325,1645,13,3,4.37
8326,2361,35,1,2.09
8327,2361,43,2,11.49
8328,1210,28,1,19.97
8329,1210,31,1,17.91
8330,1210,71,2,4.45
8331,2914,10,2,15.09
8332,2914,56,2,8.4
8333,312,41,1,15.79
8334,312,40,3,7.84
8335,312,21,3,12.71
8336,2680,43,2,2.16
8337,1034,5,1,14.53
8338,1034,22,3,10.16
8339,1034,58,1,1.36
8340,2209,38,3,3.1
8341,2209,53,1,14.59
8342,2209,3,2,8.76
8343,2209,12,1,2.51
8344,3975,22,2,2.23
8345,3975,77,2,18.25
8346,3975,10,3,0.46
8347,2402,11,1,17.91
8348,2402,24,1,12.35
8349,3439,56,1,18.58
8350,3439,50,3,4.79
8351,3439,38,2,8.57
8352,2537,48,2,4.2
8353,2537,30,2,13.55
8354,2537,54,3,9.73
8355,3970,54,1,9.12
8356,3970,3,3,11.83
8357,2905,74,2,15.55
8358,2905,58,3,3.47
8359,2905,37,3,13.18
8360,2905,73,1,12.35
8361,3432,21,2,2.69
8362,3432,31,2,11.95
8363,3432,3,3,16.59
8364,3432,74,2,8.96
8365,127,3,3,19.63
8366,127,29,3,10.49
8367,127,60,2,0.46
8368,714,10,3,13.99
8369,714,8,1,14.11
8370,714,35,1,12.79
8371,714,18,1,4.24
8372,1347,51,1,1.29
8373,50,53,3,5.32
8374,50,27,2,12.19
8375,1870,5,1,8.95
8376,1870,80,2,8.73
8377,3958,8,2,0.06
8378,3533,25,3,13.89
8379,3533,43,1,8.08
8380,3533,26,2,5.86
8381,2718,76,3,6.75
8382,1616,23,1,12.25
8383,1616,24,1,8.14
8384,1616,45,3,12.86
8385,1616,51,2,6.78
8386,2634,74,1,16.58
8387,453,23,3,10.76
8388,1984,67,2,16.22
8389,1984,34,2,5.62
8390,2244,49,2,19.85
8391,2244,59,2,9.81
8392,3287,3,1,19.74
8393,3287,7,3,3.3
8394,3287,63,2,11.21
8395,2626,18,2,13.01
8396,2626,59,3,19.8
8397,2626,19,1,5.31
8398,2626,76,1,17.9
8399,1537,25,2,19.1
8400,1537,49,1,14.48
8401,1649,48,3,14.36
8402,1192,48,1,4.62
8403,1192,60,1,2.35
8404,2460,3,3,4.37
8405,2460,29,1,3.15
8406,2460,11,3,1.9
8407,2460,67,3,1.08
8408,3939,50,1,8.84
8409,3939,71,2,10.91
8410,3939,79,3,6.2
8411,3856,16,2,3.31
8412,3856,66,2,11.74
8413,3945,53,1,6.29
8414,3945,9,2,11.82
8415,3945,61,3,6.37
8416,3945,76,3,4.1
8417,1293,10,2,19.53
8418,1293,43,3,16.0
8419,1293,39,3,17.0
8420,1293,38,1,13.72
8421,2917,16,2,10.36
8422,2917,42,3,11.15
8423,2917,33,2,17.64
8424,2917,46,2,11.16
8425,1008,55,1,8.42
8426,1008,28,1,17.1
8427,1008,16,1,16.49
8428,564,69,1,19.91
8429,564,56,2,7.07
8430,564,60,3,13.1
8431,3980,75,2,4.93
8432,201,49,2,17.18
8433,201,58,2,14.18
8434,201,60,1,8.0
8435,818,68,3,6.49
8436,818,76,1,0.47
8437,818,14,2,16.71
8438,898,60,2,5.83
8439,1946,63,2,7.24
8440,1946,64,3,9.26
8441,2148,62,1,18.0
8442,2148,19,1,19.92
8443,2148,69,2,18.31
8444,2148,16,1,7.78
8445,3413,70,3,17.44
8446,3413,67,3,12.35
8447,3413,23,3,6.42
8448,3413,32,3,14.3
8449,726,53,2,4.61
8450,726,15,3,19.56
8451,726,76,2,16.99
8452,1324,70,1,14.11
8453,331,29,3,14.8
8454,331,62,1,12.09
8455,1549,63,1,0.57
8456,2430,30,1,16.03
8457,2430,80,2,19.16
8458,2430,25,2,16.43
8459,2817,3,3,17.18
8460,1383,12,2,6.19
8461,1383,63,3,15.55
8462,1383,64,2,8.73
8463,1383,77,3,14.94
8464,3777,34,2,1.97
8465,3777,40,1,16.83
8466,289,78,2,6.19
8467,289,46,1,3.47
8468,289,31,3,15.18
8469,289,35,2,2.2
8470,1400,12,1,4.06
8471,1400,57,2,19.14
8472,3804,74,2,16.17
8473,3804,78,1,6.61
8474,1747,72,2,14.47
8475,1747,65,3,5.38
8476,2418,21,2,1.02
8477,2418,41,1,10.37
8478,2418,4,1,4.64
8479,2662,13,1,17.17
8480,3171,43,3,3.3
8481,3171,59,1,16.94
8482,1543,14,2,1.71
8483,2530,51,2,5.31
8484,2530,4,3,10.39
8485,2530,56,1,8.04
8486,3921,42,2,9.61
8487,3921,80,3,11.1
8488,3921,13,1,17.59
8489,3921,18,2,2.57
8490,3358,74,2,13.93
8491,3358,4,1,12.53
8492,3358,32,2,9.64
8493,3358,37,2,11.4
8494,997,57,2,14.45
8495,997,37,1,13.26
8496,997,39,2,10.83
8497,3417,44,2,6.04
8498,3417,75,1,10.2
8499,2911,1,3,7.41
8500,2911,32,2,19.75
8501,2911,51,1,19.5
8502,2911,69,3,1.48
8503,2273,79,1,5.94
8504,2273,13,1,16.93
8505,2273,3,3,12.1
8506,2273,21,3,14.29
8507,34,36,2,19.17
8508,34,12,2,7.08
8509,34,56,1,15.98
8510,34,11,1,10.86
8511,1503,37,3,7.73
8512,1503,39,3,12.61
8513,1503,52,3,18.34
8514,1503,24,3,5.77
8515,3537,70,2,0.9
8516,3537,44,2,9.99
8517,3537,54,2,8.23
8518,3537,43,1,3.6
8519,805,34,3,4.68
8520,3062,51,1,4.43
8521,3062,44,2,7.67
8522,3062,23,3,18.83
8523,2270,4,2,0.92
8524,2270,45,2,8.35
8525,2270,63,2,8.84
8526,2270,17,2,6.09
8527,1103,72,1,6.83
8528,1103,34,2,7.16
8529,3532,70,1,3.11
8530,3532,45,3,11.25
8531,3532,60,2,1.64
8532,3532,2,1,7.92
8533,1467,36,3,10.05
8534,1467,31,3,12.71
8535,2910,77,2,11.16
8536,2910,39,1,12.09
8537,2910,49,1,14.26
8538,1836,37,2,17.26
8539,1836,47,1,2.0
8540,1836,30,1,7.3
8541,1755,22,2,5.92
8542,1755,6,2,10.42
8543,1755,14,3,14.4
8544,1755,77,2,15.28
8545,416,68,3,11.84
8546,416,5,2,6.16
8547,416,4,1,15.83
8548,416,61,3,9.96
8549,412,20,1,2.54
8550,412,20,1,7.44
8551,412,27,2,12.92
8552,412,55,1,3.78
8553,3613,14,3,6.04
8554,3613,61,1,8.63
8555,3613,14,2,7.39
8556,3613,20,3,6.68
8557,171,37,1,4.65
8558,171,2,1,18.02
8559,171,15,3,9.27
8560,171,49,2,5.08
8561,2559,33,2,16.49
8562,2559,26,2,5.68
8563,2559,60,1,1.88
8564,2165,48,1,2.13
8565,2165,39,1,4.52
8566,2165,21,3,6.55
8567,2165,52,2,2.0
8568,3059,6,2,2.69
8569,3059,18,2,3.72
8570,3059,28,1,12.95
8571,3059,15,3,0.25
8572,795,57,3,13.18
8573,795,56,2,13.85
8574,795,4,2,18.54
8575,795,80,1,9.47
8576,1536,53,1,9.75
8577,1536,73,2,13.13
8578,1536,79,3,16.36
8579,3014,72,3,10.45
8580,3014,5,3,0.71
8581,3014,9,3,16.46
8582,600,52,3,5.9
8583,1872,44,1,5.14
8584,553,54,2,13.63
8585,1206,29,2,19.38
8586,1206,38,3,13.71
8587,1206,22,2,13.68
8588,1206,39,2,3.1
8589,561,50,1,6.99
8590,561,56,2,17.09
8591,561,75,3,1.2
8592,561,47,1,12.8
8593,2808,37,3,10.01
8594,3823,2,2,4.22
8595,3823,12,1,9.72
8596,3824,52,1,10.03
8597,3824,35,3,8.78
8598,3824,75,1,11.56
8599,3193,75,2,3.13
8600,3193,10,3,6.8
8601,3193,46,3,14.26
8602,2941,15,1,17.41
8603,2941,71,2,9.87
8604,2941,13,1,12.99
8605,2941,80,3,0.77
8606,2744,31,1,7.66
8607,1766,54,1,2.03
8608,1766,73,3,14.0
8609,1766,26,1,4.38
8610,1766,57,2,13.73
8611,2926,13,3,11.24
8612,2926,37,1,4.48
8613,860,18,3,17.6
8614,2254,26,2,12.65
8615,2254,70,1,19.32
8616,191,24,2,9.36
8617,191,26,1,10.61
8618,191,13,2,12.91
8619,191,26,1,16.7
8620,2398,78,1,12.66
8621,2398,17,2,11.09
8622,2398,65,2,10.24
8623,2398,75,3,9.43
8624,3033,49,2,5.07
8625,3033,2,3,12.35
8626,1190,30,2,7.43
8627,1190,34,1,10.56
8628,760,65,1,16.36
8629,760,15,3,10.46
8630,75,57,2,3.84
8631,75,75,1,1.45
8632,3148,10,2,6.62
8633,3138,45,3,3.8
8634,3138,37,1,0.58
8635,3138,32,2,5.42
8636,1213,8,1,1.32
8637,1213,57,3,4.95
8638,1213,30,2,16.31
8639,746,40,3,12.29
8640,746,11,2,16.34
8641,506,33,3,8.04
8642,2758,22,2,11.34
8643,2758,57,2,15.18
8644,3744,77,2,17.88
8645,3107,67,2,5.11
8646,3107,23,3,16.09
8647,3107,32,2,6.32
8648,3107,11,2,0.67
8649,1246,66,1,15.24
8650,1246,15,2,11.15
8651,1246,58,1,10.64
8652,3929,44,3,19.29
8653,3929,34,3,8.3
8654,3929,4,1,4.13
8655,3929,69,1,8.51
8656,2827,55,1,1.86
8657,2827,15,1,18.39
8658,2827,46,3,11.27
8659,2827,36,1,9.13
8660,2316,34,2,1.52
8661,2316,19,2,7.44
8662,2316,31,3,7.88
8663,2316,57,2,0.4
8664,2974,78,3,13.22
8665,1659,13,3,13.25
8666,1659,70,2,5.75
8667,1659,13,2,8.15
8668,1659,78,2,10.48
8669,3793,21,1,15.83
8670,2036,64,3,12.35
8671,2036,65,2,6.43
8672,2036,56,2,2.88
8673,3973,29,1,19.85
8674,3973,68,3,10.15
8675,3973,53,2,2.34
8676,3973,45,2,0.62
8677,3489,26,3,17.88
8678,1060,69,3,19.48
8679,1060,74,3,5.8
8680,3674,4,3,5.95
8681,3674,35,2,7.42
