order_id,customer_id,order_date,campaign_id,status
2005,177,2025-08-06,1,cancelled
3801,200,2025-08-06,3,completed
807,364,2025-08-06,2,cancelled
3646,408,2025-08-06,3,completed
3750,282,2025-08-06,4,completed
640,489,2025-08-06,1,cancelled
2567,234,2025-08-06,1,completed
43,162,2025-08-06,1,completed
911,357,2025-08-07,1,cancelled
3493,422,2025-08-07,2,completed
378,27,2025-08-07,1,completed
1026,322,2025-08-07,2,cancelled
3909,49,2025-08-07,1,completed
3853,88,2025-08-07,1,completed
3521,63,2025-08-07,4,completed
64,440,2025-08-07,1,completed
2491,460,2025-08-07,4,cancelled
3798,164,2025-08-08,1,completed
990,418,2025-08-08,3,completed
3733,249,2025-08-08,1,completed
3878,108,2025-08-08,3,completed
1144,457,2025-08-08,1,completed
1817,424,2025-08-08,3,completed
1905,65,2025-08-08,2,cancelled
3526,275,2025-08-08,2,completed
3994,80,2025-08-08,2,completed
90,74,2025-08-08,3,cancelled
783,194,2025-08-08,3,completed
2665,95,2025-08-09,4,cancelled
883,236,2025-08-09,2,completed
2259,123,2025-08-09,1,completed
2214,353,2025-08-09,2,completed
100,47,2025-08-09,2,completed
1470,425,2025-08-09,1,completed
3218,197,2025-08-09,4,completed
2340,147,2025-08-09,4,completed
410,166,2025-08-09,1,completed
3427,102,2025-08-10,4,completed
833,121,2025-08-10,2,completed
3957,310,2025-08-10,1,completed
1215,410,2025-08-10,4,completed
1448,471,2025-08-10,3,completed
143,459,2025-08-10,1,completed
2147,131,2025-08-10,3,completed
1137,253,2025-08-10,4,completed
1629,111,2025-08-10,1,completed
1104,310,2025-08-11,4,completed
1648,89,2025-08-11,4,completed
803,165,2025-08-11,2,completed
794,56,2025-08-11,1,cancelled
195,226,2025-08-11,3,cancelled
748,391,2025-08-11,2,completed
3812,71,2025-08-11,3,completed
1987,225,2025-08-11,1,completed
3984,128,2025-08-12,3,completed
3477,100,2025-08-12,3,cancelled
977,3,2025-08-12,3,completed
3911,6,2025-08-12,2,completed
2825,258,2025-08-12,2,cancelled
257,401,2025-08-12,3,cancelled
2011,210,2025-08-12,1,completed
767,300,2025-08-12,2,completed
3783,159,2025-08-12,4,cancelled
777,267,2025-08-12,4,completed
2553,486,2025-08-12,2,completed
2114,207,2025-08-12,3,completed
1780,344,2025-08-12,4,completed
2606,383,2025-08-12,3,completed
3186,125,2025-08-12,2,cancelled
3208,206,2025-08-12,1,cancelled
513,292,2025-08-12,2,completed
1421,279,2025-08-13,2,completed
986,386,2025-08-13,2,completed
3968,381,2025-08-13,1,completed
2326,170,2025-08-13,2,completed
2168,93,2025-08-13,1,completed
2731,428,2025-08-13,3,completed
1138,292,2025-08-13,4,completed
3830,493,2025-08-13,1,completed
3760,50,2025-08-13,3,completed
1377,26,2025-08-14,2,completed
591,462,2025-08-14,2,completed
2766,476,2025-08-14,3,completed
1315,208,2025-08-14,3,completed
1983,413,2025-08-14,3,completed
2797,458,2025-08-14,4,cancelled
388,3,2025-08-14,3,completed
1936,175,2025-08-14,1,completed
3256,94,2025-08-14,3,cancelled
739,142,2025-08-14,3,completed
3665,94,2025-08-14,2,completed
2406,202,2025-08-14,4,completed
3699,497,2025-08-14,4,cancelled
3700,92,2025-08-15,3,completed
1002,104,2025-08-15,2,completed
1552,89,2025-08-15,4,completed
1339,441,2025-08-15,4,cancelled
1498,265,2025-08-15,1,completed
694,218,2025-08-15,4,completed
1956,248,2025-08-15,3,completed
343,146,2025-08-15,3,completed
2392,144,2025-08-15,3,completed
1424,482,2025-08-15,2,completed
594,273,2025-08-15,1,completed
878,322,2025-08-16,3,cancelled
1145,400,2025-08-16,1,completed
17,399,2025-08-16,4,cancelled
1420,247,2025-08-16,4,completed
3894,205,2025-08-16,3,completed
2962,206,2025-08-16,1,completed
3025,417,2025-08-16,3,completed
3012,212,2025-08-16,4,completed
3557,435,2025-08-16,4,cancelled
3702,235,2025-08-17,4,cancelled
3669,398,2025-08-17,2,completed
2024,379,2025-08-17,3,cancelled
181,130,2025-08-17,4,completed
923,81,2025-08-17,3,completed
925,65,2025-08-17,3,completed
121,325,2025-08-17,2,completed
2239,435,2025-08-17,2,cancelled
1711,189,2025-08-17,3,completed
2479,201,2025-08-17,4,completed
334,196,2025-08-18,4,cancelled
3808,286,2025-08-18,2,completed
3647,496,2025-08-18,2,completed
2589,460,2025-08-18,3,completed
3624,104,2025-08-18,3,completed
1701,273,2025-08-18,2,completed
2380,450,2025-08-18,3,cancelled
1404,246,2025-08-18,4,completed
829,75,2025-08-18,2,completed
1376,224,2025-08-18,4,completed
3638,123,2025-08-19,1,completed
3563,219,2025-08-19,4,completed
1269,30,2025-08-19,1,cancelled
1300,414,2025-08-19,3,completed
3630,334,2025-08-19,3,cancelled
3476,216,2025-08-19,2,cancelled
3275,255,2025-08-19,2,completed
1665,437,2025-08-19,3,completed
1401,361,2025-08-20,3,completed
2241,234,2025-08-20,4,cancelled
2897,230,2025-08-20,3,cancelled
3011,75,2025-08-20,1,cancelled
2041,240,2025-08-20,3,completed
321,289,2025-08-20,4,completed
3500,19,2025-08-20,3,completed
3810,158,2025-08-20,1,completed
671,57,2025-08-20,3,completed
3734,31,2025-08-20,3,completed
3240,288,2025-08-21,2,completed
1419,168,2025-08-21,3,completed
3227,17,2025-08-21,1,completed
2083,232,2025-08-21,1,completed
2021,113,2025-08-21,1,cancelled
1202,13,2025-08-21,4,completed
1455,198,2025-08-21,4,cancelled
2724,118,2025-08-21,2,completed
2099,371,2025-08-22,1,completed
665,326,2025-08-22,3,completed
3767,141,2025-08-22,1,completed
2823,309,2025-08-22,2,completed
52,161,2025-08-22,4,completed
332,467,2025-08-22,1,cancelled
3006,115,2025-08-22,1,completed
1826,173,2025-08-22,1,completed
2090,440,2025-08-22,4,completed
3859,395,2025-08-22,2,completed
3539,354,2025-08-22,2,completed
2938,226,2025-08-23,4,completed
1018,98,2025-08-23,1,completed
2965,262,2025-08-23,4,completed
1444,285,2025-08-23,2,completed
2999,457,2025-08-23,1,cancelled
2603,50,2025-08-23,3,completed
1511,291,2025-08-23,1,cancelled
3956,196,2025-08-23,2,completed
306,199,2025-08-23,4,completed
3093,196,2025-08-23,4,completed
3302,81,2025-08-24,2,completed
3631,394,2025-08-24,1,completed
1241,400,2025-08-24,1,completed
1041,44,2025-08-24,1,completed
1761,159,2025-08-24,3,cancelled
2793,181,2025-08-24,3,completed
1357,170,2025-08-24,3,completed
2717,81,2025-08-24,2,completed
768,213,2025-08-24,3,completed
3003,455,2025-08-25,2,completed
2423,78,2025-08-25,1,completed
2583,455,2025-08-25,2,completed
863,8,2025-08-25,4,completed
1636,302,2025-08-25,2,completed
496,70,2025-08-25,4,cancelled
1793,135,2025-08-25,4,completed
3030,261,2025-08-25,4,completed
3305,110,2025-08-25,4,completed
150,437,2025-08-25,4,cancelled
1914,489,2025-08-25,3,completed
3445,272,2025-08-25,1,completed
1354,285,2025-08-25,3,completed
218,468,2025-08-25,1,completed
1904,225,2025-08-25,1,completed
1819,103,2025-08-25,1,cancelled
560,199,2025-08-25,1,cancelled
2881,408,2025-08-25,1,cancelled
2706,362,2025-08-25,4,completed
168,356,2025-08-26,2,cancelled
547,142,2025-08-26,1,completed
3725,372,2025-08-26,3,completed
2968,377,2025-08-26,1,cancelled
3776,56,2025-08-26,1,completed
1,112,2025-08-26,3,cancelled
1720,108,2025-08-26,3,completed
1814,406,2025-08-26,1,completed
1352,148,2025-08-27,3,completed
3771,199,2025-08-27,3,cancelled
3773,329,2025-08-27,4,cancelled
2548,6,2025-08-27,1,completed
3323,394,2025-08-27,1,completed
2133,114,2025-08-27,1,cancelled
1715,297,2025-08-27,2,completed
1869,257,2025-08-27,2,cancelled
1621,272,2025-08-27,1,cancelled
2118,129,2025-08-27,2,completed
2712,26,2025-08-27,1,completed
851,172,2025-08-27,3,cancelled
2683,278,2025-08-27,1,completed
2666,321,2025-08-27,2,completed
2826,346,2025-08-27,3,completed
1446,78,2025-08-27,2,completed
2240,269,2025-08-28,3,completed
3659,325,2025-08-28,4,completed
3615,206,2025-08-28,3,completed
1833,417,2025-08-28,2,cancelled
2466,118,2025-08-28,4,cancelled
3456,33,2025-08-28,2,completed
982,127,2025-08-28,1,cancelled
3658,479,2025-08-28,3,completed
3320,68,2025-08-28,3,completed
1893,366,2025-08-28,2,completed
1301,368,2025-08-28,4,completed
2696,297,2025-08-29,3,completed
241,326,2025-08-29,2,cancelled
606,229,2025-08-29,4,completed
103,273,2025-08-29,4,completed
3294,223,2025-08-29,4,cancelled
3603,278,2025-08-29,1,completed
1227,270,2025-08-29,4,completed
582,416,2025-08-29,2,cancelled
3110,291,2025-08-29,3,completed
1047,66,2025-08-29,1,completed
1964,66,2025-08-29,1,completed
2486,239,2025-08-29,3,completed
3389,223,2025-08-29,3,completed
515,496,2025-08-29,3,cancelled
1307,205,2025-08-30,4,completed
1321,35,2025-08-30,2,completed
3764,298,2025-08-30,4,completed
1853,184,2025-08-30,4,completed
1816,189,2025-08-30,1,completed
1598,300,2025-08-30,4,cancelled
3609,302,2025-08-30,3,completed
3749,434,2025-08-30,4,completed
3490,208,2025-08-30,3,completed
3625,457,2025-08-30,4,completed
1173,112,2025-08-30,4,completed
2892,199,2025-08-30,3,completed
1298,67,2025-08-30,2,cancelled
2923,144,2025-08-30,4,completed
2668,396,2025-08-30,2,cancelled
322,180,2025-08-31,4,completed
1695,92,2025-08-31,1,completed
3406,28,2025-08-31,2,completed
3069,34,2025-08-31,2,completed
1544,380,2025-08-31,3,cancelled
527,185,2025-08-31,4,completed
2081,330,2025-08-31,1,completed
1010,198,2025-09-01,1,completed
1374,38,2025-09-01,3,cancelled
2689,92,2025-09-01,1,completed
3596,428,2025-09-01,3,completed
1677,34,2025-09-01,2,completed
2834,391,2025-09-01,1,completed
480,82,2025-09-01,4,completed
1572,223,2025-09-02,4,completed
1499,335,2025-09-02,1,completed
1753,71,2025-09-02,4,completed
3152,83,2025-09-02,2,completed
1176,207,2025-09-02,4,completed
1864,9,2025-09-02,3,cancelled
1051,202,2025-09-03,4,completed
2157,148,2025-09-03,4,completed
2763,314,2025-09-03,1,cancelled
3679,341,2025-09-03,1,completed
189,378,2025-09-03,2,completed
2930,2,2025-09-03,2,cancelled
104,369,2025-09-03,3,completed
1939,231,2025-09-03,1,completed
1477,175,2025-09-03,2,completed
452,304,2025-09-03,1,completed
1847,135,2025-09-03,4,cancelled
2675,389,2025-09-03,1,completed
1016,95,2025-09-03,4,cancelled
1971,76,2025-09-04,4,completed
734,491,2025-09-04,4,completed
3291,296,2025-09-04,4,completed
2271,150,2025-09-04,3,cancelled
1205,459,2025-09-04,2,completed
1077,317,2025-09-04,1,completed
2868,476,2025-09-04,1,completed
2647,346,2025-09-04,4,completed
3431,177,2025-09-04,4,completed
3965,28,2025-09-04,4,completed
2986,247,2025-09-04,3,completed
269,204,2025-09-04,2,completed
1486,496,2025-09-04,3,completed
2821,270,2025-09-04,2,completed
2929,177,2025-09-04,2,completed
2119,335,2025-09-05,4,completed
3549,273,2025-09-05,1,completed
2599,426,2025-09-05,3,completed
2077,490,2025-09-05,2,cancelled
654,457,2025-09-05,4,completed
3357,267,2025-09-05,1,completed
2431,48,2025-09-05,4,completed
110,253,2025-09-05,1,completed
3111,114,2025-09-05,1,completed
1088,106,2025-09-05,1,cancelled
613,58,2025-09-05,4,completed
214,235,2025-09-05,1,completed
2194,58,2025-09-05,3,cancelled
2922,14,2025-09-05,4,completed
478,346,2025-09-05,2,completed
813,376,2025-09-05,4,completed
2673,13,2025-09-06,3,completed
3516,201,2025-09-06,2,completed
2816,452,2025-09-06,1,completed
1306,316,2025-09-06,1,completed
2561,306,2025-09-06,4,completed
3384,437,2025-09-06,2,cancelled
961,461,2025-09-06,4,completed
3234,91,2025-09-06,1,completed
778,108,2025-09-06,4,completed
2921,191,2025-09-06,2,completed
3067,197,2025-09-06,3,completed
2175,246,2025-09-06,1,completed
2407,373,2025-09-06,2,cancelled
2864,250,2025-09-07,1,completed
3340,193,2025-09-07,4,cancelled
2653,30,2025-09-07,1,completed
1168,320,2025-09-07,4,completed
2200,158,2025-09-07,2,cancelled
2847,416,2025-09-07,3,cancelled
3578,462,2025-09-07,4,completed
11,254,2025-09-07,3,cancelled
1442,17,2025-09-07,2,cancelled
2445,259,2025-09-07,1,completed
2161,190,2025-09-07,1,completed
3426,232,2025-09-07,2,completed
3475,479,2025-09-08,1,completed
3775,268,2025-09-08,1,cancelled
3082,421,2025-09-08,2,completed
1958,62,2025-09-08,3,completed
3101,151,2025-09-08,1,completed
532,21,2025-09-08,4,cancelled
3979,12,2025-09-08,2,cancelled
2290,282,2025-09-08,2,completed
1434,1,2025-09-08,4,completed
1717,261,2025-09-08,4,completed
1398,250,2025-09-08,2,cancelled
1343,104,2025-09-08,1,completed
1141,417,2025-09-08,2,completed
3707,131,2025-09-09,4,cancelled
18,327,2025-09-09,4,cancelled
3954,42,2025-09-09,2,completed
491,481,2025-09-09,2,completed
2056,498,2025-09-09,2,completed
2223,295,2025-09-09,4,completed
3036,105,2025-09-09,3,completed
1331,400,2025-09-09,1,cancelled
307,398,2025-09-09,4,cancelled
2360,365,2025-09-09,4,completed
711,16,2025-09-09,1,completed
2472,398,2025-09-10,2,cancelled
1579,314,2025-09-10,4,completed
3550,494,2025-09-10,1,completed
3447,380,2025-09-10,1,cancelled
3660,438,2025-09-10,4,completed
3053,170,2025-09-10,1,completed
662,401,2025-09-10,1,completed
617,285,2025-09-10,3,completed
558,284,2025-09-10,3,cancelled
27,342,2025-09-10,2,cancelled
92,431,2025-09-10,3,completed
208,324,2025-09-11,1,completed
3506,11,2025-09-11,2,completed
3536,471,2025-09-11,2,completed
3099,195,2025-09-11,4,completed
1896,486,2025-09-11,1,completed
1845,251,2025-09-11,4,completed
494,108,2025-09-11,2,completed
2465,368,2025-09-11,1,completed
992,107,2025-09-11,1,cancelled
425,108,2025-09-11,2,completed
1686,286,2025-09-11,2,completed
1340,39,2025-09-12,2,completed
1815,3,2025-09-12,3,cancelled
284,201,2025-09-12,3,cancelled
117,206,2025-09-12,1,cancelled
655,131,2025-09-13,2,completed
2970,16,2025-09-13,3,completed
3529,235,2025-09-13,3,completed
730,319,2025-09-13,4,completed
2320,325,2025-09-13,1,completed
184,414,2025-09-13,1,cancelled
2126,420,2025-09-13,4,completed
2182,500,2025-09-13,1,completed
148,488,2025-09-13,3,completed
2477,445,2025-09-13,1,completed
449,320,2025-09-13,4,completed
544,419,2025-09-13,2,completed
3117,348,2025-09-14,3,cancelled
2001,168,2025-09-14,1,completed
3746,155,2025-09-14,4,completed
2837,165,2025-09-14,1,completed
2307,296,2025-09-14,4,completed
2880,16,2025-09-14,1,cancelled
1884,133,2025-09-14,2,completed
3778,40,2025-09-14,1,completed
2907,238,2025-09-14,2,completed
3029,350,2025-09-14,1,completed
1627,262,2025-09-14,3,cancelled
3683,328,2025-09-14,2,cancelled
3875,99,2025-09-14,4,completed
3408,478,2025-09-14,1,completed
2291,16,2025-09-15,2,completed
2853,24,2025-09-15,4,cancelled
2104,129,2025-09-15,2,completed
830,35,2025-09-15,4,completed
2679,423,2025-09-15,1,completed
1314,357,2025-09-15,3,completed
1456,321,2025-09-15,1,completed
724,34,2025-09-15,1,cancelled
310,65,2025-09-15,2,completed
1566,425,2025-09-15,1,cancelled
1478,126,2025-09-15,3,cancelled
2229,445,2025-09-16,2,cancelled
2038,383,2025-09-16,1,cancelled
784,100,2025-09-16,3,completed
406,3,2025-09-16,4,completed
3509,462,2025-09-16,1,completed
3300,496,2025-09-16,2,completed
3335,357,2025-09-17,3,completed
56,401,2025-09-17,2,cancelled
308,293,2025-09-17,4,completed
3213,422,2025-09-17,2,cancelled
882,500,2025-09-17,4,cancelled
3570,190,2025-09-17,2,cancelled
106,129,2025-09-17,4,completed
1974,357,2025-09-17,4,completed
2481,287,2025-09-17,3,cancelled
3561,63,2025-09-17,2,completed
1218,16,2025-09-17,4,completed
1547,89,2025-09-17,3,completed
245,172,2025-09-18,1,completed
1043,485,2025-09-18,1,completed
3402,144,2025-09-18,3,completed
3559,282,2025-09-18,3,cancelled
2364,379,2025-09-18,2,completed
2727,113,2025-09-18,4,cancelled
2213,239,2025-09-18,4,cancelled
2585,250,2025-09-18,3,completed
3680,458,2025-09-18,4,completed
1433,294,2025-09-18,4,completed
1668,486,2025-09-18,1,completed
2109,384,2025-09-18,4,completed
1526,205,2025-09-18,4,completed
835,291,2025-09-18,1,completed
2093,431,2025-09-18,3,cancelled
88,85,2025-09-18,2,cancelled
1860,169,2025-09-19,3,completed
597,483,2025-09-19,2,completed
754,429,2025-09-19,4,completed
1707,12,2025-09-19,2,completed
3618,183,2025-09-19,2,completed
1181,259,2025-09-19,3,completed
3121,328,2025-09-19,3,completed
3920,134,2025-09-19,4,completed
239,39,2025-09-19,3,completed
1252,318,2025-09-19,1,completed
1762,422,2025-09-19,2,completed
2499,175,2025-09-19,1,completed
1522,253,2025-09-19,2,completed
2069,402,2025-09-19,4,completed
2977,394,2025-09-20,3,completed
1757,13,2025-09-20,1,completed
2538,375,2025-09-20,4,completed
344,330,2025-09-20,2,completed
370,414,2025-09-20,1,completed
1745,429,2025-09-20,3,completed
1389,423,2025-09-20,2,cancelled
2250,193,2025-09-20,1,cancelled
770,407,2025-09-20,4,completed
1800,187,2025-09-21,4,completed
928,135,2025-09-21,3,cancelled
30,489,2025-09-21,4,completed
1209,303,2025-09-21,4,cancelled
2987,156,2025-09-21,1,cancelled
3395,384,2025-09-21,3,completed
1410,369,2025-09-21,2,cancelled
2814,457,2025-09-22,2,cancelled
2514,437,2025-09-22,2,completed
2122,393,2025-09-22,1,completed
1236,108,2025-09-22,3,completed
2144,282,2025-09-22,1,cancelled
511,123,2025-09-22,3,completed
2876,132,2025-09-22,1,completed
2858,160,2025-09-22,3,completed
3636,43,2025-09-22,3,completed
579,64,2025-09-22,3,completed
3883,402,2025-09-22,4,completed
2517,288,2025-09-22,2,completed
1127,311,2025-09-23,3,completed
134,200,2025-09-23,1,completed
2457,38,2025-09-23,3,completed
621,97,2025-09-23,1,cancelled
917,386,2025-09-23,1,completed
345,176,2025-09-23,3,completed
3605,437,2025-09-23,3,completed
3146,438,2025-09-23,4,completed
1976,497,2025-09-23,1,cancelled
3788,350,2025-09-23,3,completed
3140,256,2025-09-23,2,cancelled
2369,437,2025-09-23,2,cancelled
1005,365,2025-09-23,3,completed
2022,102,2025-09-24,2,completed
3375,286,2025-09-24,1,completed
2450,362,2025-09-24,2,cancelled
3143,195,2025-09-24,4,completed
2681,489,2025-09-24,4,completed
2283,270,2025-09-24,2,completed
1194,169,2025-09-24,4,completed
3817,3,2025-09-24,3,cancelled
555,35,2025-09-24,2,completed
3464,216,2025-09-24,2,completed
2946,327,2025-09-24,2,cancelled
1231,112,2025-09-24,2,completed
1926,341,2025-09-24,3,completed
2515,106,2025-09-24,3,completed
689,93,2025-09-24,2,completed
3372,123,2025-09-24,4,completed
843,139,2025-09-25,3,completed
1454,164,2025-09-25,4,completed
2810,457,2025-09-25,2,completed
2801,176,2025-09-25,1,completed
2659,379,2025-09-25,2,completed
2226,48,2025-09-25,4,cancelled
1180,143,2025-09-25,3,completed
1809,168,2025-09-25,1,completed
19,1,2025-09-25,3,completed
1563,403,2025-09-26,3,completed
54,375,2025-09-26,4,completed
1895,494,2025-09-27,4,completed
1122,373,2025-09-27,4,cancelled
1105,269,2025-09-27,3,cancelled
3128,292,2025-09-27,4,cancelled
3297,28,2025-09-27,2,completed
394,282,2025-09-27,1,cancelled
115,155,2025-09-27,3,cancelled
550,418,2025-09-28,2,cancelled
2480,76,2025-09-28,2,completed
443,195,2025-09-28,3,completed
167,186,2025-09-28,2,completed
3428,414,2025-09-28,4,completed
3664,389,2025-09-28,4,completed
1883,493,2025-09-28,4,completed
2416,100,2025-09-28,3,completed
1655,305,2025-09-29,3,completed
1553,128,2025-09-29,2,completed
2927,362,2025-09-29,1,completed
1263,156,2025-09-29,4,cancelled
2179,357,2025-09-29,1,completed
2221,52,2025-09-29,2,completed
3969,146,2025-09-29,4,completed
773,23,2025-09-29,1,completed
2490,333,2025-09-29,4,completed
955,370,2025-09-29,1,completed
2586,209,2025-09-29,2,completed
2971,51,2025-09-30,1,completed
937,308,2025-09-30,3,completed
2170,162,2025-09-30,1,completed
1161,408,2025-09-30,2,cancelled
1943,51,2025-09-30,1,completed
3459,360,2025-09-30,2,completed
2747,484,2025-09-30,3,completed
3205,126,2025-09-30,2,cancelled
2564,397,2025-09-30,1,completed
1615,242,2025-09-30,3,completed
2872,347,2025-09-30,2,completed
918,498,2025-09-30,4,completed
2205,369,2025-09-30,2,completed
3232,231,2025-09-30,4,completed
629,431,2025-09-30,2,cancelled
736,235,2025-09-30,1,completed
2629,461,2025-09-30,3,cancelled
192,261,2025-09-30,2,completed
732,26,2025-10-01,4,cancelled
755,386,2025-10-01,2,completed
3336,270,2025-10-01,3,completed
3985,188,2025-10-01,3,completed
3937,373,2025-10-01,1,completed
3594,123,2025-10-01,2,completed
3057,3,2025-10-02,4,completed
690,327,2025-10-02,1,cancelled
1667,358,2025-10-02,4,completed
1268,406,2025-10-02,4,cancelled
1150,339,2025-10-02,3,completed
2172,294,2025-10-02,3,completed
1849,492,2025-10-02,4,completed
1885,395,2025-10-02,2,completed
3986,356,2025-10-02,3,completed
3005,176,2025-10-02,1,completed
2781,441,2025-10-02,4,completed
2894,21,2025-10-03,3,cancelled
1844,394,2025-10-03,1,completed
2399,308,2025-10-03,3,cancelled
3789,265,2025-10-03,3,completed
3345,230,2025-10-03,1,completed
792,137,2025-10-03,4,completed
3233,400,2025-10-03,1,cancelled
2483,473,2025-10-03,1,completed
3317,51,2025-10-03,1,completed
1052,232,2025-10-03,1,completed
1023,371,2025-10-03,3,completed
1188,442,2025-10-03,3,completed
2556,95,2025-10-04,1,cancelled
3622,298,2025-10-04,1,completed
756,316,2025-10-04,2,completed
2778,267,2025-10-04,3,cancelled
656,269,2025-10-04,2,completed
354,48,2025-10-04,4,completed
3944,459,2025-10-04,3,completed
1565,12,2025-10-04,3,cancelled
1184,192,2025-10-04,3,cancelled
2579,268,2025-10-04,1,completed
3360,386,2025-10-04,1,completed
2037,35,2025-10-04,4,completed
1265,9,2025-10-04,2,completed
2300,435,2025-10-04,1,completed
1318,174,2025-10-04,3,completed
1220,199,2025-10-04,2,completed
643,282,2025-10-05,2,completed
2544,379,2025-10-05,3,completed
162,284,2025-10-05,2,completed
1437,184,2025-10-05,4,completed
123,481,2025-10-05,3,cancelled
1131,494,2025-10-05,4,completed
206,448,2025-10-05,1,completed
32,160,2025-10-05,3,completed
3525,158,2025-10-05,2,cancelled
3126,77,2025-10-05,3,cancelled
151,228,2025-10-05,1,completed
296,490,2025-10-06,4,completed
2181,361,2025-10-06,3,completed
902,204,2025-10-06,1,completed
2798,275,2025-10-06,1,completed
1257,52,2025-10-06,2,completed
2347,108,2025-10-06,4,completed
3165,13,2025-10-06,2,completed
1061,319,2025-10-06,4,completed
3840,318,2025-10-06,4,completed
1069,12,2025-10-06,2,completed
2454,432,2025-10-07,4,completed
800,99,2025-10-07,3,completed
2737,287,2025-10-07,2,completed
2739,462,2025-10-07,2,completed
3766,123,2025-10-07,3,completed
922,445,2025-10-07,3,completed
1944,427,2025-10-07,1,completed
3996,337,2025-10-07,3,completed
3723,415,2025-10-08,1,cancelled
1901,364,2025-10-08,2,completed
3835,456,2025-10-08,4,completed
3211,128,2025-10-08,1,completed
1990,8,2025-10-08,2,completed
2874,13,2025-10-08,4,completed
1402,464,2025-10-08,3,completed
3717,109,2025-10-08,4,completed
2932,223,2025-10-08,2,completed
1825,379,2025-10-09,2,completed
2822,311,2025-10-09,2,completed
2765,387,2025-10-09,2,cancelled
2377,147,2025-10-09,1,completed
3867,13,2025-10-09,4,completed
2123,249,2025-10-09,4,cancelled
3319,264,2025-10-09,3,completed
971,481,2025-10-09,2,completed
2760,250,2025-10-09,3,completed
1986,89,2025-10-09,2,cancelled
2592,54,2025-10-10,1,cancelled
3209,215,2025-10-10,2,completed
3139,243,2025-10-10,2,completed
2569,195,2025-10-10,1,completed
2806,185,2025-10-10,1,cancelled
3129,333,2025-10-10,3,completed
3219,259,2025-10-10,1,cancelled
2228,475,2025-10-10,1,completed
458,209,2025-10-10,3,completed
3774,295,2025-10-10,4,completed
1027,370,2025-10-10,1,completed
3488,53,2025-10-10,2,completed
1599,480,2025-10-10,1,completed
1013,79,2025-10-11,2,completed
81,50,2025-10-11,4,cancelled
3160,436,2025-10-11,3,completed
2523,49,2025-10-11,1,completed
38,26,2025-10-11,1,completed
2783,342,2025-10-11,1,completed
2734,387,2025-10-11,2,cancelled
3460,189,2025-10-11,4,cancelled
3633,369,2025-10-12,1,cancelled
2560,278,2025-10-12,4,cancelled
2563,111,2025-10-12,2,completed
1211,238,2025-10-12,4,cancelled
1356,145,2025-10-12,4,cancelled
2495,414,2025-10-12,1,completed
3246,88,2025-10-12,1,completed
938,149,2025-10-12,2,completed
2327,353,2025-10-13,2,completed
2023,146,2025-10-13,2,cancelled
77,44,2025-10-13,2,completed
2387,2,2025-10-13,4,completed
672,46,2025-10-13,3,completed
3656,400,2025-10-13,3,completed
3827,192,2025-10-13,2,completed
2242,149,2025-10-13,3,completed
3419,262,2025-10-14,1,completed
1425,257,2025-10-14,4,completed
387,490,2025-10-14,2,completed
893,381,2025-10-14,3,cancelled
2057,223,2025-10-14,3,completed
3795,125,2025-10-14,3,completed
1111,80,2025-10-14,3,completed
3934,103,2025-10-14,3,completed
581,271,2025-10-15,4,cancelled
1147,388,2025-10-15,3,cancelled
2396,383,2025-10-15,3,cancelled
596,272,2025-10-15,4,cancelled
1375,376,2025-10-15,4,completed
3418,407,2025-10-15,3,completed
2767,249,2025-10-15,3,cancelled
3813,195,2025-10-15,2,completed
3119,33,2025-10-15,1,completed
3311,302,2025-10-15,3,completed
247,123,2025-10-15,4,completed
211,420,2025-10-15,4,completed
3626,282,2025-10-15,3,completed
7,288,2025-10-16,2,completed
399,76,2025-10-16,4,completed
3071,456,2025-10-16,4,completed
2726,53,2025-10-16,4,cancelled
1110,391,2025-10-16,3,completed
1892,466,2025-10-16,4,completed
1623,124,2025-10-16,3,completed
1292,36,2025-10-16,2,completed
186,281,2025-10-16,4,completed
684,271,2025-10-16,1,completed
2110,176,2025-10-16,2,completed
2924,419,2025-10-16,3,completed
737,248,2025-10-16,3,completed
3182,486,2025-10-17,1,completed
924,158,2025-10-17,2,cancelled
705,412,2025-10-17,3,completed
699,452,2025-10-17,3,completed
680,190,2025-10-17,1,completed
3513,60,2025-10-17,4,cancelled
1239,205,2025-10-17,1,completed
2773,300,2025-10-17,4,completed
1310,320,2025-10-17,1,completed
3560,211,2025-10-17,4,completed
692,337,2025-10-17,4,completed
2298,362,2025-10-17,1,completed
1438,385,2025-10-18,2,completed
454,213,2025-10-18,3,completed
2040,423,2025-10-18,2,completed
1810,229,2025-10-18,4,completed
2045,61,2025-10-18,4,completed
1238,266,2025-10-18,4,completed
3147,118,2025-10-18,4,completed
2437,278,2025-10-18,2,completed
832,241,2025-10-18,4,cancelled
1380,44,2025-10-19,4,completed
2384,40,2025-10-19,4,completed
3581,307,2025-10-19,2,cancelled
2004,17,2025-10-19,2,completed
872,382,2025-10-19,4,cancelled
3727,360,2025-10-19,2,cancelled
2018,45,2025-10-19,3,completed
809,85,2025-10-19,1,completed
1639,90,2025-10-19,4,completed
1775,142,2025-10-19,4,completed
2562,299,2025-10-19,1,completed
1212,28,2025-10-19,4,completed
405,227,2025-10-19,4,completed
408,394,2025-10-20,1,cancelled
2625,440,2025-10-20,2,completed
932,470,2025-10-20,4,completed
1399,42,2025-10-20,2,completed
3652,210,2025-10-20,4,completed
